#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
hotgmck;Taisen Hot Gimmick (Japan);Arcade;;1997;Psikyo;Tabletop / Mahjong * Mature *;;;;;0;;;;;
hotgmck3;Taisen Hot Gimmick 3 Digital Surfing (Japan);Arcade;;1999;Psikyo;Tabletop / Mahjong * Mature *;;;;;0;;;;;
hotgm4ev;Taisen Hot Gimmick 4 Ever (Japan);Arcade;;2000;Psikyo;Tabletop / Mahjong * Mature *;;;;;0;;;;;
hgkairak;Taisen Hot Gimmick Kairakuten (Japan);Arcade;;1998;Psikyo;Tabletop / Mahjong * Mature *;;;;;0;;;;;
fromanc2;Taisen Idol-Mahjong Final Romance 2 (Japan);Arcade;;1995;Video System Co.;Tabletop / Mahjong * Mature *;;;;;0;;;;;
karatevs;Taisen Karate Dou (Japan VS version);Arcade;kchamp;1984;Data East Corporation;Fighter / Versus;;;;;0;;;;;
fromanc4;Taisen Mahjong Final Romance 4 (Japan);Arcade;;1998;Video System Co.;Tabletop / Mahjong * Mature *;;;;;0;;;;;
fromancr;Taisen Mahjong Final Romance R (Japan);Arcade;;1995;Video System Co.;Tabletop / Mahjong * Mature *;;;;;0;;;;;
puzldama;Taisen Puzzle-dama (ver JAA);Arcade;crzcross;1994;Konami;Puzzle / Drop;;;;;0;;;;;
sasissu;Taisen Tanto-R Sashissu!! (J 980216 V1.000);Arcade;;1998;Sega;Multiplay / Mini-Games;;;;;0;;;;;
tokkae;Taisen Tokkae-dama (ver JAA);Arcade;;1996;Konami;Puzzle / Misc.;;;;;0;;;;;
cupfinal;Taito Cup Finals (Ver 1.0O 1993/02/28);Arcade;;1993;Taito Corporation Japan;Sports / Soccer;;;;;0;;;;;
pwrgoal;Taito Power Goal (Ver 2.5O 1994/11/03);Arcade;;1994;Taito Corporation Japan;Sports / Soccer;;;;;0;;;;;
taitest;Taito Test Fixture;Arcade;;198?;Taito do Brasil;Electromechanical / Utilities;;;;;0;;;;;
taiwanmb;Taiwan Mahjong [BET] (Japan 881208);Arcade;;1988;Miki Syouji;Tabletop / Mahjong * Mature *;;;;;0;;;;;
takefive;Take Five;Arcade;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
tshingena;Takeda Shingen (Japan, Japanese);Arcade;tshingen;1988;Jaleco;Fighter / Field;;;;;0;;;;;
talbot;Talbot;Arcade;;1982;Alpha Denshi Co. (Volt Electronics license);Maze;;;;;0;;;;;
totan_04;Tales Of The Arabian Nights (0.4);Arcade;totan_14;1996;Williams;Electromechanical / Pinball;;;;;0;;;;;
totan_12;Tales Of The Arabian Nights (1.2);Arcade;totan_14;1996;Williams;Electromechanical / Pinball;;;;;0;;;;;
totan_13;Tales Of The Arabian Nights (1.3);Arcade;totan_14;1996;Williams;Electromechanical / Pinball;;;;;0;;;;;
totan_14;Tales Of The Arabian Nights (1.4);Arcade;;1996;Williams;Electromechanical / Pinball;;;;;0;;;;;
tangtang;Tang Tang (ver. 0526, 26/05/2000);Arcade;;2000;ESD;Platform / Run Jump;;;;;0;;;;;
tank8;Tank 8 (set 1);Arcade;;1976;Atari (Kee Games);Maze / Shooter Small;;;;;0;;;;;
tankbatt;Tank Battalion;Arcade;;1980;Namco;Maze / Shooter Small;;;;;0;;;;;
tankbattb;Tank Battalion (bootleg);Arcade;tankbatt;1980;bootleg;Maze / Shooter Small;;;;;0;;;;;
tankbatl;Tank Battle (prototype rev. 4/21/92);Arcade;;1992;Microprose Games Inc.;Shooter / 1st Person;;;;;0;;;;;
tankbust;Tank Busters;Arcade;;1985;Valadon Automation;Maze / Shooter Large;;;;;0;;;;;
tankfrcej;Tank Force (Japan);Arcade;tankfrce;1991;Namco;Maze / Shooter Small;;;;;0;;;;;
tankfrce;Tank Force (US, 2 Player);Arcade;;1991;Namco;Maze / Shooter Small;;;;;0;;;;;
tankfrce4;Tank Force (US, 4 Player);Arcade;tankfrce;1991;Namco;Maze / Shooter Small;;;;;0;;;;;
taotaido;Tao Taido (2 button version);Arcade;;1993;Video System Co.;Fighter / Versus;;;;;0;;;;;
taotaido3;Tao Taido (2/3 button version);Arcade;taotaido;1993;Video System Co.;Fighter / Versus;;;;;0;;;;;
taotaidoa;Tao Taido (6 button version);Arcade;taotaido;1993;Video System Co.;Fighter / Versus;;;;;0;;;;;
tapatune;Tap a Tune;Arcade;;1994;Moloney Manufacturing Inc. / Creative Electronics and Software;Misc.;;;;;0;;;;;
tapper;Tapper (Budweiser, set 1);Arcade;;1983;Bally Midway;Platform / Run Jump;;;;;0;;;;;
tappera;Tapper (Budweiser, set 2);Arcade;tapper;1983;Bally Midway;Platform / Run Jump;;;;;0;;;;;
rbtapper;Tapper (Root Beer);Arcade;tapper;1984;Bally Midway;Platform / Run Jump;;;;;0;;;;;
sutapper;Tapper (Suntory);Arcade;tapper;1983;Bally Midway;Platform / Run Jump;;;;;0;;;;;
targ;Targ;Arcade;;1980;Exidy;Maze / Shooter Small;;;;;0;;;;;
targc;Targ (cocktail?);Arcade;targ;1980;Exidy;Maze / Shooter Small;;;;;0;;;;;
tgtballa;Target Ball;Arcade;tgtball;1995;Yun Sung;Sports / Pool;;;;;0;;;;;
tgtball;Target Ball (Nude);Arcade;;1995;Yun Sung;Sports / Pool * Mature *;;;;;0;;;;;
targetha;Target Hits (ver 1.0);Arcade;targeth;1994;Gaelco;Shooter / Gun;;;;;0;;;;;
targeth;Target Hits (ver 1.1);Arcade;;1994;Gaelco;Shooter / Gun;;;;;0;;;;;
tgtpanic;Target Panic;Arcade;;1996;Konami;Misc.;;;;;0;;;;;
tharrier;Task Force Harrier;Arcade;;1989;UPL;Shooter / Flying Vertical;;;;;0;;;;;
tharrieru;Task Force Harrier (US?);Arcade;tharrier;1989;UPL (American Sammy license);Shooter / Flying Vertical;;;;;0;;;;;
joemac;Tatakae Genshizin Joe & Mac (Japan ver 1);Arcade;cninja;1991;Data East Corporation;Platform / Shooter Scrolling;;;;;0;;;;;
trojanj;Tatakai no Banka (Japan);Arcade;trojan;1986;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
tattassa;Tattoo Assassins (Asia prototype);Arcade;tattass;1994;Data East Pinball;Fighter / Versus;;;;;0;;;;;
tattass;Tattoo Assassins (US prototype);Arcade;;1994;Data East Pinball;Fighter / Versus;;;;;0;;;;;
taxidriv;Taxi Driver;Arcade;;1984;Graphic Techno;Maze / Driving;;;;;0;;;;;
tazzmang2;Tazz-Mania (bootleg on Galaxian hardware with Starfield);Arcade;tazmania;1982;bootleg;Shooter / Walking;;;;;0;;;;;
tazzmang;Tazz-Mania (bootleg on Galaxian hardware);Arcade;tazmania;1982;bootleg;Shooter / Walking;;;;;0;;;;;
tazmania;Tazz-Mania (set 1);Arcade;;1982;Stern Electronics;Shooter / Walking;;;;;0;;;;;
tazmani2;Tazz-Mania (set 2, alt hardware);Arcade;tazmania;1982;Stern Electronics;Shooter / Walking;;;;;0;;;;;
techromn;Tech Romancer (Euro 980914);Arcade;;1998;Capcom;Fighter / Versus;;;;;0;;;;;
techromnu;Tech Romancer (USA 980914);Arcade;techromn;1998;Capcom;Fighter / Versus;;;;;0;;;;;
tbowlj;Tecmo Bowl (Japan);Arcade;tbowl;1987;Tecmo;Sports / Amer. Football;;;;;0;;;;;
pc_tbowl;Tecmo Bowl (PlayChoice-10);Arcade;;1989;Tecmo (Nintendo of America license);Sports / Amer. Football;;;;;0;;;;;
tbowl;Tecmo Bowl (World);Arcade;;1987;Tecmo;Sports / Amer. Football;;;;;0;;;;;
tbowlp;Tecmo Bowl (World, prototype?);Arcade;tbowl;1987;Tecmo;Sports / Amer. Football;;;;;0;;;;;
tknight;Tecmo Knight;Arcade;wildfang;1989;Tecmo;Platform / Fighter Scrolling;;;;;0;;;;;
wc90a;Tecmo World Cup '90 (Euro set 1);Arcade;wc90;1989;Tecmo;Sports / Soccer;;;;;0;;;;;
wc90b;Tecmo World Cup '90 (Euro set 2);Arcade;wc90;1989;Tecmo;Sports / Soccer;;;;;0;;;;;
wc90;Tecmo World Cup '90 (World);Arcade;;1989;Tecmo;Sports / Soccer;;;;;0;;;;;
wc90t;Tecmo World Cup '90 (trackball set 1);Arcade;wc90;1989;Tecmo;Sports / Soccer;;;;;0;;;;;
twcup98;Tecmo World Cup '98 (JUET 980410 V1.000);Arcade;;1998;Tecmo;Sports / Soccer;;;;;0;;;;;
mp_twc;Tecmo World Cup (Mega Play);Arcade;;1993;Sega;Sports / Soccer;;;;;0;;;;;
tecmowcm;Tecmo World Cup Millennium (Japan);Arcade;;2000;Tecmo;Sports / Soccer;;;;;0;;;;;
tws96;Tecmo World Soccer '96;Arcade;;1996;Tecmo;Sports / Soccer;;;;;0;;;;;
teddybb;TeddyBoy Blues (315-5115, New Ver.);Arcade;;1985;Sega;Platform / Shooter;;;;;0;;;;;
teddybbo;TeddyBoy Blues (315-5115, Old Ver.);Arcade;teddybb;1985;Sega;Platform / Shooter;;;;;0;;;;;
teddybbobl;TeddyBoy Blues (Old Ver. bootleg);Arcade;teddybb;1985;bootleg;Platform / Shooter;;;;;0;;;;;
teedoff;Tee'd Off (Japan);Arcade;;1986;Tecmo;Sports / Golf;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);Arcade;tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt2pj;Teenage Mutant Ninja Turtles (Japan 2 Players);Arcade;tmnt;1990;Konami;Fighter / 2.5D;;;;;0;;;;;
tmntj;Teenage Mutant Ninja Turtles (Japan 4 Players);Arcade;tmnt;1990;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt2po;Teenage Mutant Ninja Turtles (Oceania 2 Players);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
pc_tmnt;Teenage Mutant Ninja Turtles (PlayChoice-10);Arcade;;1989;Konami (Nintendo of America license);Platform / Fighter;;;;;0;;;;;
tmntu;Teenage Mutant Ninja Turtles (US 4 Players, set 1);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmntua;Teenage Mutant Ninja Turtles (US 4 Players, set 2);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Arcade;;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt22pu;Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver UDA);Arcade;tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt2a;Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver ADA);Arcade;tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt2;Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver UAA);Arcade;;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
pc_tmnt2;Teenage Mutant Ninja Turtles II The Arcade Game (PlayChoice-10);Arcade;;1990;Konami (Nintendo of America license);Fighter / 2.5D;;;;;0;;;;;
teetert;Teeter Torture (prototype);Arcade;;1982;Exidy;Shooter / Gallery;;;;;0;;;;;
tehkanwc;Tehkan World Cup (set 1);Arcade;;1985;Tehkan;Sports / Soccer;;;;;0;;;;;
tehkanwcb;Tehkan World Cup (set 2, bootleg?);Arcade;tehkanwc;1985;Tehkan;Sports / Soccer;;;;;0;;;;;
tekipaki;Teki Paki;Arcade;;1991;Toaplan;Puzzle / Drop;;;;;0;;;;;
tekkenab;Tekken (Asia, TE2/VER.B);Arcade;tekken;1994;Namco;Fighter / Versus;;;;;0;;;;;
tekkenac;Tekken (Asia, TE2/VER.C);Arcade;tekken;1994;Namco;Fighter / Versus;;;;;0;;;;;
tekkenjb;Tekken (Japan, TE1/VER.B);Arcade;tekken;1994;Namco;Fighter / Versus;;;;;0;;;;;
tekken;Tekken (World, TE4/VER.C);Arcade;;1994;Namco;Fighter / Versus;;;;;0;;;;;
tekken2aa;Tekken 2 (Asia, TES2/VER.A);Arcade;tekken2;1995;Namco;Fighter / Versus;;;;;0;;;;;
tekken2ab;Tekken 2 Ver.B (Asia, TES2/VER.B);Arcade;tekken2;1995;Namco;Fighter / Versus;;;;;0;;;;;
tekken2jb;Tekken 2 Ver.B (Japan, TES1/VER.B);Arcade;tekken2;1995;Namco;Fighter / Versus;;;;;0;;;;;
tekken2jc;Tekken 2 Ver.B (Japan, TES1/VER.C);Arcade;tekken2;1995;Namco;Fighter / Versus;;;;;0;;;;;
tekken2ub;Tekken 2 Ver.B (US, TES3/VER.B);Arcade;tekken2;1995;Namco;Fighter / Versus;;;;;0;;;;;
tekken2;Tekken 2 Ver.B (US, TES3/VER.D);Arcade;;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3aa;Tekken 3 (Asia, TET2/VER.A);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3ab;Tekken 3 (Asia, TET2/VER.B);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3ae;Tekken 3 (Asia, TET2/VER.E1);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3ja;Tekken 3 (Japan, TET1/VER.A);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3;Tekken 3 (Japan, TET1/VER.E1);Arcade;;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3ua;Tekken 3 (US, TET3/VER.A);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tekken3ud;Tekken 3 (US, TET3/VER.D);Arcade;tekken3;1996;Namco;Fighter / Versus;;;;;0;;;;;
tektagtac;Tekken Tag Tournament (Asia, TEG2/VER.C1, set 1);Arcade;tektagt;1999;Namco;Fighter / Versus;;;;;0;;;;;
tektagtac1;Tekken Tag Tournament (Asia, TEG2/VER.C1, set 2);Arcade;tektagt;1999;Namco;Fighter / Versus;;;;;0;;;;;
tektagtub;Tekken Tag Tournament (US, TEG3/VER.B);Arcade;tektagt;1999;Namco;Fighter / Versus;;;;;0;;;;;
tektagt;Tekken Tag Tournament (US, TEG3/VER.C1);Arcade;;1999;Namco;Fighter / Versus;;;;;0;;;;;
teljan;Tel Jan;Arcade;;1999;Electro Design;Tabletop / Mahjong * Mature *;;;;;0;;;;;
telmahjn;Telephone Mahjong (Japan 890111);Arcade;;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
tempest1;Tempest (rev 1);Arcade;tempest;1980;Atari;Shooter / Gallery;;;;;0;;;;;
tempest1r;Tempest (rev 1, Revised Hardware);Arcade;tempest;1980;Atari;Shooter / Gallery;;;;;0;;;;;
tempest2;Tempest (rev 2);Arcade;tempest;1980;Atari;Shooter / Gallery;;;;;0;;;;;
tempest3;Tempest (rev 3);Arcade;tempest;1980;Atari;Shooter / Gallery;;;;;0;;;;;
tempest;Tempest (rev 3, Revised Hardware);Arcade;;1980;Atari;Shooter / Gallery;;;;;0;;;;;
temptube;Tempest Tubes;Arcade;tempest;1980;hack (Duncan Brown);Shooter / Gallery;;;;;0;;;;;
tenballs;Ten Balls (Ver 1.05);Arcade;snookr10;1997;"&lt;unknown&gt;";Casino / Cards;;;;;0;;;;;
tenup;Ten Up (compendium 17);Arcade;;1988;JPM;Quiz / English;;;;;0;;;;;
tenup3;Ten Up (compendium 3);Arcade;tenup;1988;JPM;Quiz / English;;;;;0;;;;;
dynwarjr;Tenchi wo Kurau (Japan Resale Ver.);Arcade;dynwar;1989;Capcom;Fighter / 2.5D;;;;;0;;;;;
dynwarj;Tenchi wo Kurau (Japan);Arcade;dynwar;1989;Capcom;Fighter / 2.5D;;;;;0;;;;;
wofj;Tenchi wo Kurau II Sekiheki no Tatakai (Japan 921031);Arcade;wof;1992;Capcom;Fighter / 2.5D;;;;;0;;;;;
tengai;Tengai (World);Arcade;;1996;Psikyo;Shooter / Flying Horizontal;;;;;0;;;;;
tenkomor;Tenkomori Shooting (Asia, TKM2/VER.A1);Arcade;;1998;Namco;Multiplay / Mini-Games;;;;;0;;;;;
tenkomorja;Tenkomori Shooting (Japan, TKM1/VER.A1);Arcade;tenkomor;1998;Namco;Multiplay / Mini-Games;;;;;0;;;;;
pc_tenis;Tennis (PlayChoice-10);Arcade;;1983;Nintendo;Sports / Tennis;;;;;0;;;;;
protennb;Tennis (bootleg of Pro Tennis);Arcade;;1982;bootleg;Sports / Tennis;;;;;0;;;;;
tenthdeg;Tenth Degree (prototype);Arcade;;1998;Atari Games;Fighter / Versus;;;;;0;;;;;
term2la1;Terminator 2 - Judgment Day (rev LA1 11/01/91);Arcade;term2;1991;Midway;Shooter / Gun;;;;;0;;;;;
term2la2;Terminator 2 - Judgment Day (rev LA2 12/09/91);Arcade;term2;1991;Midway;Shooter / Gun;;;;;0;;;;;
term2la3;Terminator 2 - Judgment Day (rev LA3 03/27/92);Arcade;term2;1991;Midway;Shooter / Gun;;;;;0;;;;;
term2;Terminator 2 - Judgment Day (rev LA4 08/03/92);Arcade;;1991;Midway;Shooter / Gun;;;;;0;;;;;
terracren;Terra Cresta (YM2203);Arcade;terracre;1985;Nichibutsu;Shooter / Flying Vertical;;;;;0;;;;;
terracre;Terra Cresta (YM3526 set 1);Arcade;;1985;Nichibutsu;Shooter / Flying Vertical;;;;;0;;;;;
terracreo;Terra Cresta (YM3526 set 2);Arcade;terracre;1985;Nichibutsu;Shooter / Flying Vertical;;;;;0;;;;;
terracrea;Terra Cresta (YM3526 set 3);Arcade;terracre;1985;Nichibutsu;Shooter / Flying Vertical;;;;;0;;;;;
terraf;Terra Force;Arcade;;1987;Nichibutsu;Shooter / Flying;;;;;0;;;;;
terrafj;Terra Force (Japan);Arcade;terraf;1987;Nichibutsu Japan;Shooter / Flying;;;;;0;;;;;
terrafb;Terra Force (Japan, bootleg set 2);Arcade;terraf;1987;bootleg;Shooter / Flying;;;;;0;;;;;
terrafjb;Terra Force (Japan, bootleg with additional Z80);Arcade;terraf;1987;bootleg;Shooter / Flying;;;;;0;;;;;
terrafu;Terra Force (US);Arcade;terraf;1987;Nichibutsu USA;Shooter / Flying;;;;;0;;;;;
cterrani;Terranean (DECO Cassette);Arcade;;1981;Data East Corporation;Shooter / Gallery;;;;;0;;;;;
tesorone230;Tesorone Dell'Isola (Italy, v2.30);Arcade;stisub;1995;Subsino;Casino / Reels;;;;;0;;;;;
tesorone240;Tesorone Dell'Isola (Italy, v2.40);Arcade;stisub;1995;Subsino;Casino / Reels;;;;;0;;;;;
tesorone;Tesorone Dell'Isola (Italy, v2.41);Arcade;stisub;1995;Subsino;Casino / Reels;;;;;0;;;;;
ctsttape;Test Tape (DECO Cassette);Arcade;;1981;Data East Corporation;Utilities / Test;;;;;0;;;;;
tetrsark;Tetris (D.R. Korea);Arcade;;19??;D.R. Korea;Puzzle / Drop;;;;;0;;;;;
tetrisse;Tetris (Japan, System E);Arcade;;1988;Sega;Puzzle / Drop;;;;;0;;;;;
tetrista;Tetris (Japan, Taito B-System, Master of Weapon Conversion Kit);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
tetrist;Tetris (Japan, Taito B-System, Nastar Conversion Kit);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
tetristh;Tetris (Japan, Taito H-System);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
mt_tetri;Tetris (Mega-Tech);Arcade;;1989;Sega;Puzzle;;;;;0;;;;;
phtetris;Tetris (Photon System);Arcade;;19??;"&lt;unknown&gt;";Puzzle / Drop;;;;;0;;;;;
atetrisb;Tetris (bootleg set 1);Arcade;atetris;1988;bootleg;Puzzle / Drop;;;;;0;;;;;
atetrisb2;Tetris (bootleg set 2);Arcade;atetris;1988;bootleg;Puzzle / Drop;;;;;0;;;;;
atetrisb3;Tetris (bootleg set 3);Arcade;atetris;1988;bootleg;Puzzle / Drop;;;;;0;;;;;
tetrisbl;Tetris (bootleg);Arcade;tetris;1988;bootleg;Puzzle / Drop;;;;;0;;;;;
atetrisc;Tetris (cocktail set 1);Arcade;atetris;1989;Atari Games;Puzzle / Drop;;;;;0;;;;;
atetrisc2;Tetris (cocktail set 2);Arcade;atetris;1989;Atari Games;Puzzle / Drop;;;;;0;;;;;
atetris;Tetris (set 1);Arcade;;1988;Atari Games;Puzzle / Drop;;;;;0;;;;;
tetris1;Tetris (set 1, Japan, System 16B, FD1094 317-0091);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
atetrisa;Tetris (set 2);Arcade;atetris;1988;Atari Games;Puzzle / Drop;;;;;0;;;;;
tetris2;Tetris (set 2, Japan, System 16B, FD1094 317-0092);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
tetris3;Tetris (set 3, Japan, System 16A, FD1094 317-0093a);Arcade;tetris;1988;Sega;Puzzle / Drop;;;;;0;;;;;
tetris;Tetris (set 4, Japan, System 16A, FD1094 317-0093);Arcade;;1988;Sega;Puzzle / Drop;;;;;0;;;;;
cmtetris;Tetris + Cherry Master (Corsica, v8.01, set 1);Arcade;;198?;"&lt;unknown&gt;";Casino / Reels;;;;;0;;;;;
tetrbx;Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selection Master Type 2006);Arcade;;2006;bootleg (ISG);Puzzle / Drop;;;;;0;;;;;
tetrisp;Tetris Plus;Arcade;;1995;Jaleco / BPS;Puzzle / Drop;;;;;0;;;;;
tetrisp2ja;Tetris Plus 2 (Japan, V2.1);Arcade;tetrisp2;1997;Jaleco / The Tetris Company;Puzzle / Drop;;;;;0;;;;;
tetrisp2j;Tetris Plus 2 (Japan, V2.2);Arcade;tetrisp2;1997;Jaleco / The Tetris Company;Puzzle / Drop;;;;;0;;;;;
tp2m32;Tetris Plus 2 (MegaSystem 32 Version);Arcade;tetrisp2;1997;Jaleco;Puzzle / Drop;;;;;0;;;;;
tetrisp2;Tetris Plus 2 (World);Arcade;;1997;Jaleco / The Tetris Company;Puzzle / Drop;;;;;0;;;;;
tgmj;Tetris The Grand Master (Japan 980710);Arcade;;1998;Arika / Capcom;Puzzle / Drop;;;;;0;;;;;
tgm2;Tetris the Absolute The Grand Master 2;Arcade;;2000;Arika;Puzzle / Drop;;;;;0;;;;;
tgm2p;Tetris the Absolute The Grand Master 2 Plus;Arcade;tgm2;2000;Arika;Puzzle / Drop;;;;;0;;;;;
nss_adam;The Addams Family (Nintendo Super System);Arcade;;1992;Ocean;Platform;;;;;0;;;;;
robby;The Adventures of Robby Roto!;Arcade;;1981;Dave Nutting Associates / Bally Midway;Maze / Digging;;;;;0;;;;;
alphaxz;The Alphax Z (Japan);Arcade;m660;1986;Ed Co. Ltd. (Wood Place Inc. license);Shooter / Flying Vertical;;;;;0;;;;;
mrflea;The Amazing Adventures of Mr. F. Lea;Arcade;;1982;Pacific Novelty;Platform / Run Jump;;;;;0;;;;;
anteateruk;The Anteater (UK);Arcade;anteater;1982;Tago Electronics (Free Enterprise Games license;Maze;;;;;0;;;;;
astyanax;The Astyanax;Arcade;;1989;Jaleco;Platform / Fighter Scrolling;;;;;0;;;;;
atarians;The Atarians;Arcade;;1976;Atari;Electromechanical / Pinball;;;;;0;;;;;
battroad;The Battle-Road;Arcade;;1984;Irem;Shooter / Driving Vertical;;;;;0;;;;;
berenstn;The Berenstain Bears in Big Paw's Cave;Arcade;;1984;Enter-Tech, Ltd.;Maze;;;;;0;;;;;
berlwall;The Berlin Wall;Arcade;;1991;Kaneko;Platform / Run Jump;;;;;0;;;;;
berlwallk;The Berlin Wall (Korea);Arcade;berlwall;1991;Kaneko (Inter license);Platform / Run Jump;;;;;0;;;;;
berlwallt;The Berlin Wall (bootleg ?);Arcade;berlwall;1991;Kaneko;Platform / Run Jump;;;;;0;;;;;
bigappg;The Big Apple (2131-13, U5-0);Arcade;;1986;Big Apple Games / Merit;Casino / Cards;;;;;0;;;;;
bigprowr;The Big Pro Wrestling!;Arcade;;1983;Technos Japan;Sports / Wrestling;;;;;0;;;;;
billiard;The Billiards (Video Hustler bootleg);Arcade;hustler;1981;bootleg;Sports / Pool;;;;;0;;;;;
tblkkuzu;The Block Kuzushi (Japan);Arcade;;2000;Tamsoft / D3 Publisher;Ball & Paddle / Breakout;;;;;0;;;;;
bounty;The Bounty;Arcade;;1982;Orca;Driving / Boat;;;;;0;;;;;
cp_15;The Champion Pub (1.5);Arcade;cp_16;1998;Bally;Electromechanical / Pinball;;;;;0;;;;;
cp_16;The Champion Pub (1.6);Arcade;;1998;Bally;Electromechanical / Pinball;;;;;0;;;;;
edrandyj;The Cliffhanger - Edward Randy (Japan ver 3);Arcade;edrandy;1990;Data East Corporation;Fighter / 2D;;;;;0;;;;;
edrandy1;The Cliffhanger - Edward Randy (World ver 1);Arcade;edrandy;1990;Data East Corporation;Fighter / 2D;;;;;0;;;;;
edrandy2;The Cliffhanger - Edward Randy (World ver 2);Arcade;edrandy;1990;Data East Corporation;Fighter / 2D;;;;;0;;;;;
edrandy;The Cliffhanger - Edward Randy (World ver 3);Arcade;;1990;Data East Corporation;Fighter / 2D;;;;;0;;;;;
ctribej;The Combatribes (Japan);Arcade;ctribe;1990;Technos Japan;Fighter / 2.5D;;;;;0;;;;;
ctribe1;The Combatribes (US set 1?);Arcade;ctribe;1990;Technos Japan;Fighter / 2.5D;;;;;0;;;;;
ctribe;The Combatribes (US);Arcade;;1990;Technos Japan;Fighter / 2.5D;;;;;0;;;;;
ctribeo;The Combatribes (US, older);Arcade;ctribe;1990;Technos Japan;Fighter / 2.5D;;;;;0;;;;;
ctribeb;The Combatribes (bootleg set 1);Arcade;ctribe;1990;bootleg;Fighter / 2.5D;;;;;0;;;;;
ctribeb2;The Combatribes (bootleg set 2);Arcade;ctribe;1990;bootleg;Fighter / 2.5D;;;;;0;;;;;
couple;The Couples (set 1);Arcade;;1988;Merit;Puzzle / Match * Mature *;;;;;0;;;;;
couplep;The Couples (set 2);Arcade;couple;1988;Merit;Puzzle / Match * Mature *;;;;;0;;;;;
couplei;The Couples (set 3);Arcade;couple;1988;Merit;Puzzle / Match * Mature *;;;;;0;;;;;
crysking;The Crystal of Kings;Arcade;;2001;BrezzaSoft;Fighter / 2.5D;;;;;0;;;;;
dealer;The Dealer;Arcade;;1984;Epos Corporation;Casino / Cards;;;;;0;;;;;
thedeep;The Deep (Japan);Arcade;;1987;Wood Place Inc.;Shooter / Gallery;;;;;0;;;;;
dbldynj;The Double Dynamites (Japan);Arcade;dynduke;1989;Seibu Kaihatsu;Shooter / 3rd Person;;;;;0;;;;;
dbldynu;The Double Dynamites (US);Arcade;dynduke;1989;Seibu Kaihatsu (Fabtek license);Shooter / 3rd Person;;;;;0;;;;;
elecyoyo;The Electric Yo-Yo (set 1);Arcade;;1982;Taito America Corporation;Maze;;;;;0;;;;;
elecyoyo2;The Electric Yo-Yo (set 2);Arcade;elecyoyo;1982;Taito America Corporation;Maze;;;;;0;;;;;
empsback;The Empire Strike Back;Arcade;;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
